season,match_date,match_date_orig,match_time,home_club_code,away_club_code,home_club_score,away_club_score
2019_2020,2019-12-03 00:00:00,03/12/2019,19:30:00,CRY,BOU,1,0
2019_2020,2019-12-03 00:00:00,03/12/2019,20:15:00,BUR,MCI,1,4
2019_2020,2019-12-04 00:00:00,04/12/2019,19:30:00,CHE,AVL,2,1
2019_2020,2019-12-04 00:00:00,04/12/2019,19:30:00,LEI,WAT,2,0
2019_2020,2019-12-04 00:00:00,04/12/2019,19:30:00,MUN,TOT,2,1
2019_2020,2019-12-04 00:00:00,04/12/2019,19:30:00,SOU,NOR,2,1
2019_2020,2019-12-04 00:00:00,04/12/2019,19:30:00,WOL,WHU,2,0
2019_2020,2019-12-04 00:00:00,04/12/2019,20:15:00,LIV,EVE,5,2
2019_2020,2019-12-05 00:00:00,05/12/2019,19:30:00,SHU,NEW,0,2
2019_2020,2019-12-05 00:00:00,05/12/2019,20:15:00,ARS,BHA,1,2
2019_2020,2019-12-07 00:00:00,07/12/2019,12:30:00,EVE,CHE,3,1
2019_2020,2019-12-07 00:00:00,07/12/2019,15:00:00,BOU,LIV,0,3
2019_2020,2019-12-07 00:00:00,07/12/2019,15:00:00,TOT,BUR,5,0
2019_2020,2019-12-07 00:00:00,07/12/2019,15:00:00,WAT,CRY,0,0
2019_2020,2019-12-07 00:00:00,07/12/2019,17:30:00,MCI,MUN,1,2
2019_2020,2019-12-08 00:00:00,08/12/2019,14:00:00,AVL,LEI,1,4
2019_2020,2019-12-08 00:00:00,08/12/2019,14:00:00,NEW,SOU,2,1
2019_2020,2019-12-08 00:00:00,08/12/2019,14:00:00,NOR,SHU,1,2
2019_2020,2019-12-08 00:00:00,08/12/2019,16:30:00,BHA,WOL,2,2
2019_2020,2019-12-09 00:00:00,09/12/2019,20:00:00,WHU,ARS,1,3
2019_2020,2019-12-14 00:00:00,14/12/2019,12:30:00,LIV,WAT,2,0
2019_2020,2019-12-14 00:00:00,14/12/2019,15:00:00,BUR,NEW,1,0
2019_2020,2019-12-14 00:00:00,14/12/2019,15:00:00,CHE,BOU,0,1
2019_2020,2019-12-14 00:00:00,14/12/2019,15:00:00,LEI,NOR,1,1
2019_2020,2019-12-14 00:00:00,14/12/2019,15:00:00,SHU,AVL,2,0
2019_2020,2019-12-14 00:00:00,14/12/2019,17:30:00,SOU,WHU,0,1
2019_2020,2019-12-15 00:00:00,15/12/2019,14:00:00,MUN,EVE,1,1
2019_2020,2019-12-15 00:00:00,15/12/2019,14:00:00,WOL,TOT,1,2
2019_2020,2019-12-15 00:00:00,15/12/2019,16:30:00,ARS,MCI,0,3
2019_2020,2019-12-16 00:00:00,16/12/2019,19:45:00,CRY,BHA,1,1
2019_2020,2019-12-21 00:00:00,21/12/2019,12:30:00,EVE,ARS,0,0
2019_2020,2019-12-21 00:00:00,21/12/2019,15:00:00,AVL,SOU,1,3
2019_2020,2019-12-21 00:00:00,21/12/2019,15:00:00,BHA,SHU,0,1
2019_2020,2019-12-21 00:00:00,21/12/2019,15:00:00,BOU,BUR,0,1
2019_2020,2019-12-21 00:00:00,21/12/2019,15:00:00,NEW,CRY,1,0
2019_2020,2019-12-21 00:00:00,21/12/2019,15:00:00,NOR,WOL,1,2
2019_2020,2019-12-21 00:00:00,21/12/2019,17:30:00,MCI,LEI,3,1
2019_2020,2019-12-22 00:00:00,22/12/2019,14:00:00,WAT,MUN,2,0
2019_2020,2019-12-22 00:00:00,22/12/2019,16:30:00,TOT,CHE,0,2
2019_2020,2019-12-26 00:00:00,26/12/2019,12:30:00,TOT,BHA,2,1
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,AVL,NOR,1,0
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,BOU,ARS,1,1
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,CHE,SOU,0,2
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,CRY,WHU,2,1
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,EVE,BUR,1,0
2019_2020,2019-12-26 00:00:00,26/12/2019,15:00:00,SHU,WAT,1,1
2019_2020,2019-12-26 00:00:00,26/12/2019,17:30:00,MUN,NEW,4,1
2019_2020,2019-12-26 00:00:00,26/12/2019,20:00:00,LEI,LIV,0,4
2019_2020,2019-12-27 00:00:00,27/12/2019,19:45:00,WOL,MCI,3,2
2019_2020,2019-12-28 00:00:00,28/12/2019,12:30:00,BHA,BOU,2,0
2019_2020,2019-12-28 00:00:00,28/12/2019,15:00:00,NEW,EVE,1,2
2019_2020,2019-12-28 00:00:00,28/12/2019,15:00:00,SOU,CRY,1,1
2019_2020,2019-12-28 00:00:00,28/12/2019,15:00:00,WAT,AVL,3,0
2019_2020,2019-12-28 00:00:00,28/12/2019,17:30:00,NOR,TOT,2,2
2019_2020,2019-12-28 00:00:00,28/12/2019,17:30:00,WHU,LEI,1,2
2019_2020,2019-12-28 00:00:00,28/12/2019,19:45:00,BUR,MUN,0,2
2019_2020,2019-12-29 00:00:00,29/12/2019,14:00:00,ARS,CHE,1,2
2019_2020,2019-12-29 00:00:00,29/12/2019,16:30:00,LIV,WOL,1,0
2019_2020,2019-12-29 00:00:00,29/12/2019,18:00:00,MCI,SHU,2,0
2019_2020,2020-01-01 00:00:00,01/01/2020,12:30:00,BHA,CHE,1,1
2019_2020,2020-01-01 00:00:00,01/01/2020,12:30:00,BUR,AVL,1,2
2019_2020,2020-01-01 00:00:00,01/01/2020,15:00:00,NEW,LEI,0,3
2019_2020,2020-01-01 00:00:00,01/01/2020,15:00:00,SOU,TOT,1,0
2019_2020,2020-01-01 00:00:00,01/01/2020,15:00:00,WAT,WOL,2,1
2019_2020,2020-01-01 00:00:00,01/01/2020,17:30:00,MCI,EVE,2,1
2019_2020,2020-01-01 00:00:00,01/01/2020,17:30:00,NOR,CRY,1,1
2019_2020,2020-01-01 00:00:00,01/01/2020,17:30:00,WHU,BOU,4,0
2019_2020,2020-01-01 00:00:00,01/01/2020,20:00:00,ARS,MUN,2,0
2019_2020,2020-01-02 00:00:00,02/01/2020,20:00:00,LIV,SHU,2,0
2019_2020,2020-01-10 00:00:00,10/01/2020,20:00:00,SHU,WHU,1,0
2019_2020,2020-01-11 00:00:00,11/01/2020,12:30:00,CRY,ARS,1,1
2019_2020,2020-01-11 00:00:00,11/01/2020,15:00:00,CHE,BUR,3,0
2019_2020,2020-01-11 00:00:00,11/01/2020,15:00:00,EVE,BHA,1,0
2019_2020,2020-01-11 00:00:00,11/01/2020,15:00:00,LEI,SOU,1,2
2019_2020,2020-01-11 00:00:00,11/01/2020,15:00:00,MUN,NOR,4,0
2019_2020,2020-01-11 00:00:00,11/01/2020,15:00:00,WOL,NEW,1,1
2019_2020,2020-01-11 00:00:00,11/01/2020,17:30:00,TOT,LIV,0,1
2019_2020,2020-01-12 00:00:00,12/01/2020,14:00:00,BOU,WAT,0,3
2019_2020,2020-01-12 00:00:00,12/01/2020,16:30:00,AVL,MCI,1,6
2019_2020,2020-01-18 00:00:00,18/01/2020,12:30:00,WAT,TOT,0,0
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,ARS,SHU,1,1
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,BHA,AVL,1,1
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,MCI,CRY,2,2
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,NOR,BOU,1,0
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,SOU,WOL,2,3
2019_2020,2020-01-18 00:00:00,18/01/2020,15:00:00,WHU,EVE,1,1
2019_2020,2020-01-18 00:00:00,18/01/2020,17:30:00,NEW,CHE,1,0
2019_2020,2020-01-19 00:00:00,19/01/2020,14:00:00,BUR,LEI,2,1
2019_2020,2020-01-19 00:00:00,19/01/2020,16:30:00,LIV,MUN,2,0
2019_2020,2020-01-21 00:00:00,21/01/2020,19:30:00,AVL,WAT,2,1
2019_2020,2020-01-21 00:00:00,21/01/2020,19:30:00,BOU,BHA,3,1
2019_2020,2020-01-21 00:00:00,21/01/2020,19:30:00,CRY,SOU,0,2
2019_2020,2020-01-21 00:00:00,21/01/2020,19:30:00,EVE,NEW,2,2
2019_2020,2020-01-21 00:00:00,21/01/2020,19:30:00,SHU,MCI,0,1
2019_2020,2020-01-21 00:00:00,21/01/2020,20:15:00,CHE,ARS,2,2
2019_2020,2020-01-22 00:00:00,22/01/2020,19:30:00,LEI,WHU,4,1
2019_2020,2020-01-22 00:00:00,22/01/2020,19:30:00,TOT,NOR,2,1
2019_2020,2020-01-22 00:00:00,22/01/2020,20:15:00,MUN,BUR,0,2
2019_2020,2020-01-23 00:00:00,23/01/2020,20:00:00,WOL,LIV,1,2
2019_2020,2020-01-29 00:00:00,29/01/2020,19:45:00,WHU,LIV,0,2
2019_2020,2020-02-01 00:00:00,01/02/2020,12:30:00,LEI,CHE,2,2
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,BOU,AVL,2,1
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,CRY,SHU,0,1
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,LIV,SOU,4,0
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,NEW,NOR,0,0
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,WAT,EVE,2,3
2019_2020,2020-02-01 00:00:00,01/02/2020,15:00:00,WHU,BHA,3,3
2019_2020,2020-02-01 00:00:00,01/02/2020,17:30:00,MUN,WOL,0,0
2019_2020,2020-02-02 00:00:00,02/02/2020,14:00:00,BUR,ARS,0,0
2019_2020,2020-02-02 00:00:00,02/02/2020,16:30:00,TOT,MCI,2,0
2019_2020,2020-02-08 00:00:00,08/02/2020,12:30:00,EVE,CRY,3,1
2019_2020,2020-02-08 00:00:00,08/02/2020,17:30:00,BHA,WAT,1,1
2019_2020,2020-02-09 00:00:00,09/02/2020,14:00:00,SHU,BOU,2,1
2019_2020,2020-02-14 00:00:00,14/02/2020,20:00:00,WOL,LEI,0,0
2019_2020,2020-02-15 00:00:00,15/02/2020,12:30:00,SOU,BUR,1,2
2019_2020,2020-02-15 00:00:00,15/02/2020,17:30:00,NOR,LIV,0,1
2019_2020,2020-02-16 00:00:00,16/02/2020,14:00:00,AVL,TOT,2,3
2019_2020,2020-02-16 00:00:00,16/02/2020,16:30:00,ARS,NEW,4,0
2019_2020,2020-02-17 00:00:00,17/02/2020,20:00:00,CHE,MUN,0,2
2019_2020,2020-02-19 00:00:00,19/02/2020,19:30:00,MCI,WHU,2,0
2019_2020,2020-02-22 00:00:00,22/02/2020,12:30:00,CHE,TOT,2,1
2019_2020,2020-02-22 00:00:00,22/02/2020,15:00:00,BUR,BOU,3,0
2019_2020,2020-02-22 00:00:00,22/02/2020,15:00:00,CRY,NEW,1,0
2019_2020,2020-02-22 00:00:00,22/02/2020,15:00:00,SHU,BHA,1,1
2019_2020,2020-02-22 00:00:00,22/02/2020,15:00:00,SOU,AVL,2,0
2019_2020,2020-02-22 00:00:00,22/02/2020,17:30:00,LEI,MCI,0,1
2019_2020,2020-02-23 00:00:00,23/02/2020,14:00:00,MUN,WAT,3,0
2019_2020,2020-02-23 00:00:00,23/02/2020,14:00:00,WOL,NOR,3,0
2019_2020,2020-02-23 00:00:00,23/02/2020,16:30:00,ARS,EVE,3,2
2019_2020,2020-02-24 00:00:00,24/02/2020,20:00:00,LIV,WHU,3,2
2019_2020,2020-02-28 00:00:00,28/02/2020,20:00:00,NOR,LEI,1,0
2019_2020,2020-02-29 00:00:00,29/02/2020,12:30:00,BHA,CRY,0,1
2019_2020,2020-02-29 00:00:00,29/02/2020,15:00:00,BOU,CHE,2,2
2019_2020,2020-02-29 00:00:00,29/02/2020,15:00:00,NEW,BUR,0,0
2019_2020,2020-02-29 00:00:00,29/02/2020,15:00:00,WHU,SOU,3,1
2019_2020,2020-02-29 00:00:00,29/02/2020,17:30:00,WAT,LIV,3,0
2019_2020,2020-03-01 00:00:00,01/03/2020,14:00:00,EVE,MUN,1,1
2019_2020,2020-03-01 00:00:00,01/03/2020,14:00:00,TOT,WOL,2,3
2019_2020,2020-03-07 00:00:00,07/03/2020,12:30:00,LIV,BOU,2,1
2019_2020,2020-03-07 00:00:00,07/03/2020,15:00:00,ARS,WHU,1,0
2019_2020,2020-03-07 00:00:00,07/03/2020,15:00:00,CRY,WAT,1,0
2019_2020,2020-03-07 00:00:00,07/03/2020,15:00:00,SHU,NOR,1,0
2019_2020,2020-03-07 00:00:00,07/03/2020,15:00:00,SOU,NEW,0,1
2019_2020,2020-03-07 00:00:00,07/03/2020,15:00:00,WOL,BHA,0,0
2019_2020,2020-03-07 00:00:00,07/03/2020,17:30:00,BUR,TOT,1,1
2019_2020,2020-03-08 00:00:00,08/03/2020,14:00:00,CHE,EVE,4,0
2019_2020,2020-03-08 00:00:00,08/03/2020,16:30:00,MUN,MCI,2,0
2019_2020,2020-03-09 00:00:00,09/03/2020,20:00:00,LEI,AVL,4,0
2019_2020,2020-06-17 00:00:00,17/06/2020,18:00:00,AVL,SHU,0,0
2019_2020,2020-06-17 00:00:00,17/06/2020,20:15:00,MCI,ARS,3,0
2019_2020,2020-06-19 00:00:00,19/06/2020,18:00:00,NOR,SOU,0,3
2019_2020,2020-06-19 00:00:00,19/06/2020,20:15:00,TOT,MUN,1,1
2019_2020,2020-06-20 00:00:00,20/06/2020,12:30:00,WAT,LEI,1,1
2019_2020,2020-06-20 00:00:00,20/06/2020,15:00:00,BHA,ARS,2,1
2019_2020,2020-06-20 00:00:00,20/06/2020,17:30:00,WHU,WOL,0,2
2019_2020,2020-06-20 00:00:00,20/06/2020,19:45:00,BOU,CRY,0,2
2019_2020,2020-06-21 00:00:00,21/06/2020,14:00:00,NEW,SHU,3,0
2019_2020,2020-06-21 00:00:00,21/06/2020,16:15:00,AVL,CHE,1,2
2019_2020,2020-06-21 00:00:00,21/06/2020,19:00:00,EVE,LIV,0,0
2019_2020,2020-06-22 00:00:00,22/06/2020,20:00:00,MCI,BUR,5,0
2019_2020,2020-06-23 00:00:00,23/06/2020,18:00:00,LEI,BHA,0,0
2019_2020,2020-06-23 00:00:00,23/06/2020,20:15:00,TOT,WHU,2,0
2019_2020,2020-06-24 00:00:00,24/06/2020,18:00:00,MUN,SHU,3,0
2019_2020,2020-06-24 00:00:00,24/06/2020,18:00:00,NEW,AVL,1,1
2019_2020,2020-06-24 00:00:00,24/06/2020,18:00:00,NOR,EVE,0,1
2019_2020,2020-06-24 00:00:00,24/06/2020,18:00:00,WOL,BOU,1,0
2019_2020,2020-06-24 00:00:00,24/06/2020,20:15:00,LIV,CRY,4,0
2019_2020,2020-06-25 00:00:00,25/06/2020,18:00:00,BUR,WAT,1,0
2019_2020,2020-06-25 00:00:00,25/06/2020,18:00:00,SOU,ARS,0,2
2019_2020,2020-06-25 00:00:00,25/06/2020,20:15:00,CHE,MCI,2,1
2019_2020,2020-06-27 00:00:00,27/06/2020,12:30:00,AVL,WOL,0,1
2019_2020,2020-06-28 00:00:00,28/06/2020,16:30:00,WAT,SOU,1,3
2019_2020,2020-06-29 00:00:00,29/06/2020,20:00:00,CRY,BUR,0,1
2019_2020,2020-06-30 00:00:00,30/06/2020,20:15:00,BHA,MUN,0,3
2019_2020,2020-07-01 00:00:00,01/07/2020,18:00:00,ARS,NOR,4,0
2019_2020,2020-07-01 00:00:00,01/07/2020,18:00:00,BOU,NEW,1,4
2019_2020,2020-07-01 00:00:00,01/07/2020,18:00:00,EVE,LEI,2,1
2019_2020,2020-07-01 00:00:00,01/07/2020,20:15:00,WHU,CHE,3,2
2019_2020,2020-07-02 00:00:00,02/07/2020,18:00:00,SHU,TOT,3,1
2019_2020,2020-07-02 00:00:00,02/07/2020,20:15:00,MCI,LIV,4,0
2019_2020,2020-07-04 00:00:00,04/07/2020,12:30:00,NOR,BHA,0,1
2019_2020,2020-07-04 00:00:00,04/07/2020,15:00:00,LEI,CRY,3,0
2019_2020,2020-07-04 00:00:00,04/07/2020,15:00:00,MUN,BOU,5,2
2019_2020,2020-07-04 00:00:00,04/07/2020,17:30:00,WOL,ARS,0,2
2019_2020,2020-07-04 00:00:00,04/07/2020,20:00:00,CHE,WAT,3,0
2019_2020,2020-07-05 00:00:00,05/07/2020,12:00:00,BUR,SHU,1,1
2019_2020,2020-07-05 00:00:00,05/07/2020,14:15:00,NEW,WHU,2,2
2019_2020,2020-07-05 00:00:00,05/07/2020,16:30:00,LIV,AVL,2,0
2019_2020,2020-07-05 00:00:00,05/07/2020,19:00:00,SOU,MCI,1,0
2019_2020,2020-07-06 00:00:00,06/07/2020,20:00:00,TOT,EVE,1,0
2019_2020,2020-07-07 00:00:00,07/07/2020,18:00:00,CRY,CHE,2,3
2019_2020,2020-07-07 00:00:00,07/07/2020,18:00:00,WAT,NOR,2,1
2019_2020,2020-07-07 00:00:00,07/07/2020,20:15:00,ARS,LEI,1,1
2019_2020,2020-07-08 00:00:00,08/07/2020,18:00:00,MCI,NEW,5,0
2019_2020,2020-07-08 00:00:00,08/07/2020,18:00:00,SHU,WOL,1,0
2019_2020,2020-07-08 00:00:00,08/07/2020,18:00:00,WHU,BUR,0,1
2019_2020,2020-07-08 00:00:00,08/07/2020,20:15:00,BHA,LIV,1,3
2019_2020,2020-07-09 00:00:00,09/07/2020,18:00:00,BOU,TOT,0,0
2019_2020,2020-07-09 00:00:00,09/07/2020,18:00:00,EVE,SOU,1,1
2019_2020,2020-07-09 00:00:00,09/07/2020,20:15:00,AVL,MUN,0,3
2019_2020,2020-07-11 00:00:00,11/07/2020,12:30:00,NOR,WHU,0,4
2019_2020,2020-07-11 00:00:00,11/07/2020,12:30:00,WAT,NEW,2,1
2019_2020,2020-07-11 00:00:00,11/07/2020,15:00:00,LIV,BUR,1,1
2019_2020,2020-07-11 00:00:00,11/07/2020,17:30:00,SHU,CHE,3,0
2019_2020,2020-07-11 00:00:00,11/07/2020,20:00:00,BHA,MCI,0,5
2019_2020,2020-07-12 00:00:00,12/07/2020,12:00:00,WOL,EVE,3,0
2019_2020,2020-07-12 00:00:00,12/07/2020,14:15:00,AVL,CRY,2,0
2019_2020,2020-07-12 00:00:00,12/07/2020,16:30:00,TOT,ARS,2,1
2019_2020,2020-07-12 00:00:00,12/07/2020,19:00:00,BOU,LEI,4,1
2019_2020,2020-07-13 00:00:00,13/07/2020,20:00:00,MUN,SOU,2,2
2019_2020,2020-07-14 00:00:00,14/07/2020,20:15:00,CHE,NOR,1,0
2019_2020,2020-07-15 00:00:00,15/07/2020,18:00:00,BUR,WOL,1,1
2019_2020,2020-07-15 00:00:00,15/07/2020,18:00:00,MCI,BOU,2,1
2019_2020,2020-07-15 00:00:00,15/07/2020,18:00:00,NEW,TOT,1,3
2019_2020,2020-07-15 00:00:00,15/07/2020,20:15:00,ARS,LIV,2,1
2019_2020,2020-07-16 00:00:00,16/07/2020,18:00:00,EVE,AVL,1,1
2019_2020,2020-07-16 00:00:00,16/07/2020,18:00:00,LEI,SHU,2,0
2019_2020,2020-07-16 00:00:00,16/07/2020,20:15:00,CRY,MUN,0,2
2019_2020,2020-07-16 00:00:00,16/07/2020,20:15:00,SOU,BHA,1,1
2019_2020,2020-07-17 00:00:00,17/07/2020,20:00:00,WHU,WAT,3,1
2019_2020,2020-07-18 00:00:00,18/07/2020,17:30:00,NOR,BUR,0,2
2019_2020,2020-07-19 00:00:00,19/07/2020,14:00:00,BOU,SOU,0,2
2019_2020,2020-07-19 00:00:00,19/07/2020,16:00:00,TOT,LEI,3,0
2019_2020,2020-07-20 00:00:00,20/07/2020,18:00:00,BHA,NEW,0,0
2019_2020,2020-07-20 00:00:00,20/07/2020,18:00:00,SHU,EVE,0,1
2019_2020,2020-07-20 00:00:00,20/07/2020,20:15:00,WOL,CRY,2,0
2019_2020,2020-07-21 00:00:00,21/07/2020,18:00:00,WAT,MCI,0,4
2019_2020,2020-07-21 00:00:00,21/07/2020,20:15:00,AVL,ARS,1,0
2019_2020,2020-07-22 00:00:00,22/07/2020,18:00:00,MUN,WHU,1,1
2019_2020,2020-07-22 00:00:00,22/07/2020,20:15:00,LIV,CHE,5,3
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,ARS,WAT,3,2
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,BUR,BHA,1,2
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,CHE,WOL,2,0
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,CRY,TOT,1,1
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,EVE,BOU,1,3
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,LEI,MUN,0,2
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,MCI,NOR,5,0
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,NEW,LIV,1,3
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,SOU,SHU,3,1
2019_2020,2020-07-26 00:00:00,26/07/2020,16:00:00,WHU,AVL,1,1
2020_2021,2020-09-12 00:00:00,12/09/2020,12:30:00,FUL,ARS,0,3
2020_2021,2020-09-12 00:00:00,12/09/2020,15:00:00,CRY,SOU,1,0
2020_2021,2020-09-12 00:00:00,12/09/2020,17:30:00,LIV,LEE,4,3
2020_2021,2020-09-12 00:00:00,12/09/2020,20:00:00,WHU,NEW,0,2
2020_2021,2020-09-13 00:00:00,13/09/2020,14:00:00,WBA,LEI,0,3
2020_2021,2020-09-13 00:00:00,13/09/2020,16:30:00,TOT,EVE,0,1
2020_2021,2020-09-14 00:00:00,14/09/2020,18:00:00,SHU,WOL,0,2
2020_2021,2020-09-14 00:00:00,14/09/2020,20:15:00,BHA,CHE,1,3
2020_2021,2020-09-19 00:00:00,19/09/2020,12:30:00,EVE,WBA,5,2
2020_2021,2020-09-19 00:00:00,19/09/2020,15:00:00,LEE,FUL,4,3
2020_2021,2020-09-19 00:00:00,19/09/2020,17:30:00,MUN,CRY,1,3
2020_2021,2020-09-19 00:00:00,19/09/2020,20:00:00,ARS,WHU,2,1
2020_2021,2020-09-20 00:00:00,20/09/2020,12:00:00,SOU,TOT,2,5
2020_2021,2020-09-20 00:00:00,20/09/2020,14:00:00,NEW,BHA,0,3
2020_2021,2020-09-20 00:00:00,20/09/2020,16:30:00,CHE,LIV,0,2
2020_2021,2020-09-20 00:00:00,20/09/2020,19:00:00,LEI,BUR,4,2
2020_2021,2020-09-21 00:00:00,21/09/2020,18:00:00,AVL,SHU,1,0
2020_2021,2020-09-21 00:00:00,21/09/2020,20:15:00,WOL,MCI,1,3
2020_2021,2020-09-26 00:00:00,26/09/2020,12:30:00,BHA,MUN,2,3
2020_2021,2020-09-26 00:00:00,26/09/2020,15:00:00,CRY,EVE,1,2
2020_2021,2020-09-26 00:00:00,26/09/2020,17:30:00,WBA,CHE,3,3
2020_2021,2020-09-26 00:00:00,26/09/2020,20:00:00,BUR,SOU,0,1
2020_2021,2020-09-27 00:00:00,27/09/2020,12:00:00,SHU,LEE,0,1
2020_2021,2020-09-27 00:00:00,27/09/2020,14:00:00,TOT,NEW,1,1
2020_2021,2020-09-27 00:00:00,27/09/2020,16:30:00,MCI,LEI,2,5
2020_2021,2020-09-27 00:00:00,27/09/2020,19:00:00,WHU,WOL,4,0
2020_2021,2020-09-28 00:00:00,28/09/2020,17:45:00,FUL,AVL,0,3
2020_2021,2020-09-28 00:00:00,28/09/2020,20:00:00,LIV,ARS,3,1
2020_2021,2020-10-03 00:00:00,03/10/2020,12:30:00,CHE,CRY,4,0
2020_2021,2020-10-03 00:00:00,03/10/2020,15:00:00,EVE,BHA,4,2
2020_2021,2020-10-03 00:00:00,03/10/2020,17:30:00,LEE,MCI,1,1
2020_2021,2020-10-03 00:00:00,03/10/2020,20:00:00,NEW,BUR,3,1
2020_2021,2020-10-04 00:00:00,04/10/2020,12:00:00,LEI,WHU,0,3
2020_2021,2020-10-04 00:00:00,04/10/2020,12:00:00,SOU,WBA,2,0
2020_2021,2020-10-04 00:00:00,04/10/2020,14:00:00,ARS,SHU,2,1
2020_2021,2020-10-04 00:00:00,04/10/2020,14:00:00,WOL,FUL,1,0
2020_2021,2020-10-04 00:00:00,04/10/2020,16:30:00,MUN,TOT,1,6
2020_2021,2020-10-04 00:00:00,04/10/2020,19:15:00,AVL,LIV,7,2
2020_2021,2020-10-17 00:00:00,17/10/2020,12:30:00,EVE,LIV,2,2
2020_2021,2020-10-17 00:00:00,17/10/2020,15:00:00,CHE,SOU,3,3
2020_2021,2020-10-17 00:00:00,17/10/2020,17:30:00,MCI,ARS,1,0
2020_2021,2020-10-17 00:00:00,17/10/2020,20:00:00,NEW,MUN,1,4
2020_2021,2020-10-18 00:00:00,18/10/2020,12:00:00,SHU,FUL,1,1
2020_2021,2020-10-18 00:00:00,18/10/2020,14:00:00,CRY,BHA,1,1
2020_2021,2020-10-18 00:00:00,18/10/2020,16:30:00,TOT,WHU,3,3
2020_2021,2020-10-18 00:00:00,18/10/2020,19:15:00,LEI,AVL,0,1
2020_2021,2020-10-19 00:00:00,19/10/2020,17:30:00,WBA,BUR,0,0
2020_2021,2020-10-19 00:00:00,19/10/2020,20:00:00,LEE,WOL,0,1
2020_2021,2020-10-23 00:00:00,23/10/2020,20:00:00,AVL,LEE,0,3
2020_2021,2020-10-24 00:00:00,24/10/2020,12:30:00,WHU,MCI,1,1
2020_2021,2020-10-24 00:00:00,24/10/2020,15:00:00,FUL,CRY,1,2
2020_2021,2020-10-24 00:00:00,24/10/2020,17:30:00,MUN,CHE,0,0
2020_2021,2020-10-24 00:00:00,24/10/2020,20:00:00,LIV,SHU,2,1
2020_2021,2020-10-25 00:00:00,25/10/2020,14:00:00,SOU,EVE,2,0
2020_2021,2020-10-25 00:00:00,25/10/2020,16:30:00,WOL,NEW,1,1
2020_2021,2020-10-25 00:00:00,25/10/2020,19:15:00,ARS,LEI,0,1
2020_2021,2020-10-26 00:00:00,26/10/2020,17:30:00,BHA,WBA,1,1
2020_2021,2020-10-26 00:00:00,26/10/2020,20:00:00,BUR,TOT,0,1
2020_2021,2020-10-30 00:00:00,30/10/2020,20:00:00,WOL,CRY,2,0
2020_2021,2020-10-31 00:00:00,31/10/2020,12:30:00,SHU,MCI,0,1
2020_2021,2020-10-31 00:00:00,31/10/2020,15:00:00,BUR,CHE,0,3
2020_2021,2020-10-31 00:00:00,31/10/2020,17:30:00,LIV,WHU,2,1
2020_2021,2020-11-01 00:00:00,01/11/2020,12:00:00,AVL,SOU,3,4
2020_2021,2020-11-01 00:00:00,01/11/2020,14:00:00,NEW,EVE,2,1
2020_2021,2020-11-01 00:00:00,01/11/2020,16:30:00,MUN,ARS,0,1
2020_2021,2020-11-01 00:00:00,01/11/2020,19:15:00,TOT,BHA,2,1
2020_2021,2020-11-02 00:00:00,02/11/2020,17:30:00,FUL,WBA,2,0
2020_2021,2020-11-02 00:00:00,02/11/2020,20:00:00,LEE,LEI,1,4
2020_2021,2020-11-06 00:00:00,06/11/2020,17:30:00,BHA,BUR,0,0
2020_2021,2020-11-06 00:00:00,06/11/2020,20:00:00,SOU,NEW,2,0
2020_2021,2020-11-07 00:00:00,07/11/2020,12:30:00,EVE,MUN,1,3
2020_2021,2020-11-07 00:00:00,07/11/2020,15:00:00,CRY,LEE,4,1
2020_2021,2020-11-07 00:00:00,07/11/2020,17:30:00,CHE,SHU,4,1
2020_2021,2020-11-07 00:00:00,07/11/2020,20:00:00,WHU,FUL,1,0
2020_2021,2020-11-08 00:00:00,08/11/2020,12:00:00,WBA,TOT,0,1
2020_2021,2020-11-08 00:00:00,08/11/2020,14:00:00,LEI,WOL,1,0
2020_2021,2020-11-08 00:00:00,08/11/2020,16:30:00,MCI,LIV,1,1
